Approved symbol,class,chr,classic_caf,max_af,exon_score
MARCHF10,noDisorder_0homko,17,0.00064368,0.00035799,0.42929542645241
MARCHF11,noDisorder_0homko,5,0.000064791,0.00002414,0.63010752688172
MARCKS,noDisorder_0homko,6,,,0.549349349349349
MARCKSL1,noDisorder_0homko,1,0.000020569,0.0000079755,0.786904761904762
MARCO,noDisorder_0homko,2,0.00039942,0.000047867,0.399936020473448
MARCOL,noDisorder_0homko,5,,,0.113403263403263
MARF1,noDisorder_0homko,16,0.000060225,0.0000080364,0.870357620960031
MARK1,noDisorder_0homko,1,0.000048028,0.0000079702,0.901046901172529
MARK2,noDisorder_0homko,11,0.000011961,0.0000079831,0.872877059569075
MARK3,PMT_noBrain_0homko,14,0.0001294,0.000012053,0.940583554376658
MARK4,noDisorder_0homko,19,0.000044289,0.0000080034,0.852235502434706
MARS1,training_validation_brain_disease,12,0.00052145,0.000091466,0.839918608953015
MARS2,training_validation_brain_disease,2,0,0,0.668125701459035
MARVELD1,noDisorder_0homko,10,0,0,0.923563218390805
MARVELD2,confirmed_noBrain_0homko,5,0.00053731,0.000099525,0.692307692307692
MARVELD3,noDisorder_0homko,16,0.00013822,0.000031631,0.481592039800995
MAS1,noDisorder_0homko,6,0,0,0.625460122699387
MAS1L,noDisorder_0homko,6,,,0.049868073878628
MASP1,training_validation_brain_disease,3,0.00023481,0.000047757,0.815957933241884
MASP2,confirmed_noBrain_1homko,1,0.00090658,0.000092609,0.504318292091218
MAST1,training_validation_brain_disease,19,0.000069301,0.000020372,0.687460216422661
MAST2,training_validation_dispensable,1,0.00058096,0.000024301,0.734871224754493
MAST3,noDisorder_0homko,19,0.000056425,0.0000080934,0.762773536895674
MAST4,noDisorder_0homko,5,0.00091454,0.00033729,0.648729674796748
MASTL,noDisorder_0homko,10,0.00051858,0.00023494,0.712878787878788
MAT1A,training_validation_brain_disease,10,0.000080277,0.000011932,0.792760942760943
MAT2A,noDisorder_0homko,2,0.0000039773,0.0000039773,0.920286195286195
MAT2B,noDisorder_0homko,5,0.000023899,0.0000079634,0.929651741293532
MATK,noDisorder_0homko,19,0.00008577,0.000012413,0.751640419947506
MATN1,noDisorder_0homko,1,0.00017737,0.000056178,0.843863179074447
MATN2,noDisorder_0homko,8,0.00050877,0.000096364,0.785614768373389
MATN3,confirmed_noBrain_0homko,2,0.00019014,0.000028085,0.570841889117043
MATN4,training_validation_dispensable,20,0.0013989,0.0011798,0.811878009630819
MATR3,training_validation_brain_disease,5,0.0000079744,0.0000039903,0.97059748427673
MAU2,noDisorder_0homko,19,0.0000040083,0.0000040083,0.925081433224756
MAVS,noDisorder_0homko,20,0.000087992,0.000039784,0.231423290203327
MAX,PMT_Brain_0homko,14,0.00001198,0.0000079528,0.982608695652174
MAZ,noDisorder_0homko,16,0.000049219,0.000045079,0.443793584379358
MB,noDisorder_0homko,22,0.00002785,0.0000079574,0.793763440860215
MB21D2,noDisorder_0homko,3,0.000043856,0.0000040283,0.9289972899729
MBD1,noDisorder_0homko,18,0.000052004,0.000012057,0.754510451045104
MBD2,noDisorder_0homko,18,0.000027949,0.0000079992,0.724838187702265
MBD3,noDisorder_0homko,19,0.000027761,0.000014745,0.856506849315069
MBD3L1,noDisorder_0homko,19,,,0.34991452991453
MBD3L2,noDisorder_0homko,19,,,0.0315789473684211
MBD3L2B,noDisorder_0homko,19,,,0.0860162601626016
MBD3L3,noDisorder_0homko,19,0,0,0.139712918660287
MBD3L4,noDisorder_0homko,19,0,0,0.0258373205741627
MBD3L5,noDisorder_0homko,19,0,0,0.0956937799043062
MBD4,noDisorder_0homko,3,0.00031031,0.000039766,0.456811594202899
MBD5,training_validation_brain_disease,2,0.000015929,0.0000039917,0.979591049382716
MBD6,noDisorder_0homko,12,0.000054463,0.0000082917,0.832602921646746
MBIP,training_validation_dispensable,14,0.00024938,0.00005242,0.871884057971015
MBL2,PMT_noBrain_0homko,10,0.000023981,0.000011957,0.291566265060241
MBLAC1,noDisorder_0homko,7,0.000069049,0.000064399,0.490262172284644
MBLAC2,noDisorder_0homko,5,0.00018371,0.00008422,0.941309523809524
MBNL1,noDisorder_0homko,3,0.000016538,0.0000045742,0.968123393316195
MBNL2,noDisorder_0homko,13,0.000020046,0.0000040647,0.965221088435374
MBNL3,noDisorder_0homko,X,0.000016689,0.000011132,0.910981535471331
MBOAT1,noDisorder_0homko,6,0.00032499,0.00004802,0.846706989247312
MBOAT2,noDisorder_0homko,2,0.000048228,0.0000080185,0.839795265515035
MBOAT4,training_validation_dispensable,8,0,0,0.535321100917431
MBOAT7,training_validation_brain_disease,19,0.000062309,0.000016337,0.809513742071882
MBP,noDisorder_0homko,18,0.000016182,0.0000042434,0.824808743169399
MBTD1,noDisorder_0homko,17,0.0000039781,0.0000039781,0.967567567567568
MBTPS1,PMT_Brain_0homko,16,0.0002242,0.00002942,0.892181069958848
MBTPS2,training_validation_brain_disease,X,0,0,0.944935897435897
MC1R,PMT_noBrain_0homko,16,0,0,0.644758909853249
MC2R,training_validation_brain_disease,18,0.000095546,0.000027883,0.740492170022371
MC3R,PMT_noBrain_0homko,20,0,0,0.804526748971193
MC4R,confirmed_noBrain_0homko,18,0,0,0.864764764764765
MC5R,noDisorder_0homko,18,0,0,0.805828220858896
MCAM,noDisorder_0homko,11,0.00017967,0.000023866,0.558114374034003
MCAT,noDisorder_0homko,22,0.00019743,0.000071903,0.65234441602728
MCC,confirmed_noBrain_0homko,5,0.0015469,0.0012139,0.90062091503268
MCCC1,training_validation_brain_disease,3,0.00036819,0.000045081,0.828971533516988
MCCC2,training_validation_brain_disease,5,0.00029833,0.0000517,0.856914893617021
MCCD1,noDisorder_0homko,6,0.000040361,0.000023347,0.408888888888889
MCEE,confirmed_noBrain_0homko,2,0.00033103,0.00026278,0.734651600753296
MCEMP1,noDisorder_0homko,19,0.000062857,0.000017527,0.143794326241135
MCF2,noDisorder_0homko,X,0.000057279,0.0000065239,0.773833671399594
MCF2L,noDisorder_0homko,13,0.00021858,0.000044811,0.78744819419775
MCF2L2,noDisorder_0homko,3,0.00063407,0.00013123,0.72831091180867
MCFD2,confirmed_noBrain_0homko,2,0.000039803,0.0000079529,0.793197278911565
MCHR1,noDisorder_0homko,22,0.00018388,0.000048068,0.634200157604413
MCHR2,noDisorder_0homko,6,0.00013278,0.000031333,0.745650048875855
MCIDAS,training_validation_brain_disease,5,0,0,0.613644214162349
MCL1,noDisorder_0homko,1,0.0000084419,0.0000042209,0.655460588793922
MCM2,PMT_noBrain_0homko,3,0.00017587,0.000023911,0.888471454880295
MCM3,noDisorder_0homko,6,0.00040762,0.00020732,0.896950968273589
MCM3AP,training_validation_brain_disease,21,0.00046631,0.000028341,0.630422345616692
MCM4,training_validation_brain_disease,8,0.00029112,0.000059898,0.89429012345679
MCM5,PMT_noBrain_0homko,22,0.00012456,0.000011933,0.894784580498866
MCM6,confirmed_noBrain_0homko,2,0.000056182,0.00001194,0.936374695863747
MCM7,noDisorder_0homko,7,0.00060471,0.00010343,0.869444444444444
MCM8,PMT_noBrain_0homko,20,0.00057717,0.000059669,0.878279825604439
MCM9,confirmed_noBrain_1homko,6,0.000099877,0.000019988,0.597727272727273
MCM10,noDisorder_0homko,10,0.00027649,0.00002442,0.718438095238095
MCMBP,noDisorder_0homko,10,0.000040492,0.0000081139,0.882319292771711
MCMDC2,noDisorder_0homko,8,0.00079046,0.00032882,0.91119257086999
MCOLN1,training_validation_brain_disease,19,0.00037079,0.000207,0.736374067699369
MCOLN2,training_validation_dispensable,1,0.00074303,0.00028272,0.787066431510876
MCOLN3,training_validation_dispensable,1,0.00058609,0.000271,0.816606498194946
MCPH1,training_validation_brain_disease,8,0.00060661,0.00012021,0.361483253588517
MCRIP1,noDisorder_0homko,17,0,0,0.840476190476191
MCRIP2,noDisorder_0homko,16,0.0000041204,0.0000041204,0.536645962732919
MCRS1,noDisorder_0homko,12,0.000044631,0.0000045171,0.94053275737941
MCTP1,noDisorder_0homko,5,0.00015241,0.000012248,0.8516
MCTP2,training_validation_dispensable,15,0.0036151,0.0010482,0.791050436101631
MCTS1,noDisorder_0homko,X,0,0,0.978754578754579
MCU,noDisorder_0homko,10,0.00001198,0.0000040181,0.970359848484848
MCUB,noDisorder_0homko,4,0.00018169,0.000032212,0.577942631058358
MCUR1,noDisorder_0homko,6,0.00019205,0.000040172,0.575833333333333
MDC1,noDisorder_0homko,6,0.0001338,0.000020302,0.223094098883573
MDFI,noDisorder_0homko,6,0.000060112,0.000048052,0.778812415654521
MDFIC,noDisorder_0homko,7,0.00022822,0.00018716,0.822267206477733
MDFIC2,noDisorder_0homko,3,,,0.905263157894737
MDGA1,noDisorder_0homko,6,0.000074117,0.0000090904,0.901778242677824
MDGA2,noDisorder_0homko,14,0.000028103,0.0000040317,0.915074723846654
MDH1,PMT_Brain_0homko,2,0.00002787,0.0000079592,0.95044776119403
MDH1B,noDisorder_0homko,2,0.00028335,0.000051896,0.576364804110469
MDH2,training_validation_brain_disease,7,0.00013925,0.000079536,0.871386430678466
MDK,noDisorder_0homko,11,0.000033225,0.0000081493,0.81712962962963
MDM1,noDisorder_0homko,12,0.00031711,0.000059699,0.667086247086247
MDM2,PMT_noBrain_0homko,12,0.000012076,0.0000040607,0.845663956639566
MDM4,PMT_noBrain_0homko,1,0,0,0.859809911744739
MDN1,noDisorder_0homko,6,0.00068589,0.000039773,0.824036686320052
MDP1,noDisorder_0homko,14,0.00012732,0.000023859,0.704143126177024
ME1,training_validation_dispensable,6,0.0055746,0.0051758,0.878010471204189
ME2,noDisorder_0homko,18,0.00041272,0.000048665,0.852250712250712
ME3,noDisorder_0homko,11,0.00024363,0.000027909,0.879504132231405
MEA1,noDisorder_0homko,6,0.00012452,0.000015905,0.817741935483871
MEAF6,noDisorder_0homko,1,0.000024195,0.0000082332,0.970486111111111
MEAK7,noDisorder_0homko,16,0.0012992,0.00035394,0.566156090444931
MECOM,confirmed_noBrain_0homko,3,0.000028069,0.000008037,0.938198924731183
MECP2,training_validation_brain_disease,X,0.00005735,0.000016911,0.900801603206413
MECR,training_validation_brain_disease,1,0.00018529,0.000030518,0.740998217468806
MED1,noDisorder_0homko,17,0.000028154,0.0000042424,0.959565950273915
MED4,noDisorder_0homko,13,0.00012405,0.000055767,0.924969249692497
MED6,noDisorder_0homko,14,0.000063799,0.0000079851,0.945074224021592
MED7,noDisorder_0homko,5,0.000015928,0.0000039891,0.944586894586895
MED8,noDisorder_0homko,1,0.00019045,0.000056254,0.936307311028501
MED9,noDisorder_0homko,17,0.0000084956,0.0000042815,0.763265306122449
MED10,noDisorder_0homko,5,0.000048242,0.000011933,0.953186274509804
MED11,noDisorder_0homko,17,0.00018724,0.000079623,0.915536723163842
MED12,training_validation_brain_disease,X,0.0000056271,0.0000056271,0.92499234771962
MED12L,training_validation_brain_disease,3,0.000092439,0.0000080753,0.853168685927307
MED13,training_validation_brain_disease,17,0.000012058,0.0000080492,0.974068965517241
MED13L,training_validation_brain_disease,12,0.000054043,0.000027888,0.907342077491331
MED14,noDisorder_0homko,X,0.000005468,0.000005468,0.962726231386025
MED15,noDisorder_0homko,22,0.000048327,0.000020314,0.879763413603718
MED16,training_validation_dispensable,19,0.00079857,0.00029722,0.821146545178436
MED17,training_validation_brain_disease,11,0.00018851,0.000015961,0.923159509202454
MED18,noDisorder_0homko,1,0.00011832,0.000054588,0.921052631578947
MED19,noDisorder_0homko,11,0,0,0.9
MED20,noDisorder_0homko,6,0.000059785,0.000012023,0.92848200312989
MED21,noDisorder_0homko,12,0.000059901,0.000012022,0.923218390804598
MED22,noDisorder_0homko,9,0.00011672,0.000019884,0.883913764510779
MED23,training_validation_brain_disease,6,0.00033138,0.000024628,0.950377404431458
MED24,noDisorder_0homko,17,0.00045089,0.000048227,0.901548821548822
MED25,training_validation_brain_disease,19,0.00034541,0.000028025,0.781729055258467
MED26,noDisorder_0homko,19,0.00067297,0.00066475,0.805379922351636
MED27,noDisorder_0homko,9,0.00012879,0.000031828,0.913888888888889
MED28,noDisorder_0homko,4,0.00009301,0.0000081635,0.822160148975791
MED29,noDisorder_0homko,19,0.000092724,0.000028084,0.827031509121061
MED30,noDisorder_0homko,8,0.0000932,0.000072823,0.911731843575419
MED31,noDisorder_0homko,17,0.00042332,0.00035899,0.976010101010101
MEDAG,training_validation_dispensable,13,0.00047744,0.00015722,0.821710526315789
MEF2A,PMT_noBrain_0homko,15,0.0000040923,0.0000040923,0.914133333333333
MEF2B,noDisorder_0homko,19,0.00082666,0.00079823,0.52773261065944
MEF2C,training_validation_brain_disease,5,0.000069001,0.00002436,0.983544303797468
MEF2D,noDisorder_0homko,1,0.000041044,0.000032724,0.88448275862069
MEFV,training_validation_brain_disease,16,0.00019563,0.000019882,0.260059676044331
MEGF6,training_validation_dispensable,1,0.0011921,0.00015294,0.506830955469088
MEGF8,training_validation_brain_disease,19,0.00026796,0.000016045,0.796275474349965
MEGF9,noDisorder_0homko,9,0.000012038,0.0000080249,0.72962962962963
MEGF10,training_validation_brain_disease,5,0.00029556,0.000079844,0.863686824423021
MEGF11,noDisorder_0homko,15,0.00065941,0.000086207,0.892854864433812
MEI1,confirmed_noBrain_0homko,22,0.00051955,0.00007229,0.72881045751634
MEI4,noDisorder_0homko,6,,,0.669343696027634
MEIG1,noDisorder_0homko,10,0.000043852,0.000011954,0.966292134831461
MEIKIN,noDisorder_0homko,5,,,0.598841354723708
MEIOB,PMT_noBrain_0homko,16,0.00028693,0.000071588,0.793290960451977
MEIOC,noDisorder_0homko,17,0,0,0.931129765652326
MEIOSIN,noDisorder_0homko,19,0,0,0.331977047470005
MEIS1,noDisorder_0homko,2,0.0000081256,0.0000041177,0.983972719522592
MEIS2,training_validation_brain_disease,15,0.000020293,0.000015926,0.990934449093445
MEIS3,noDisorder_0homko,19,0.0002024,0.000039836,0.789627659574468
MELK,training_validation_dispensable,9,0.00077359,0.00033662,0.870040899795501
MELTF,noDisorder_0homko,3,0.0011243,0.00054869,0.675913396481732
MEMO1,noDisorder_0homko,2,0.0000080366,0.0000080366,0.989709172259508
MEN1,confirmed_noBrain_0homko,11,0.0000081615,0.0000041794,0.879050736497545
MEOX1,confirmed_noBrain_0homko,17,0.000049094,0.0000042755,0.780522875816993
MEOX2,noDisorder_0homko,7,0.0046282,0.0023183,0.953551912568306
MEP1A,noDisorder_0homko,6,0.00021788,0.000023891,0.60557786702365
MEP1B,noDisorder_0homko,18,0.0016666,0.00069809,0.669990503323837
MEPCE,noDisorder_0homko,7,0.000012017,0.0000040414,0.757632850241546
MEPE,noDisorder_0homko,4,0.00030829,0.00024434,0.215716096324461
MERTK,confirmed_noBrain_0homko,2,0.00042174,0.00006772,0.602733333333333
MESD,training_validation_brain_disease,15,0.000024123,0.0000079526,0.741560283687943
MESP1,noDisorder_0homko,15,0,0,0.19368029739777
MESP2,confirmed_noBrain_1homko,15,0.000083739,0.000029545,0.261809045226131
MEST,noDisorder_0homko,7,0.000059874,0.0000079908,0.895238095238095
MET,confirmed_noBrain_0homko,7,0.000080869,0.000012032,0.84581835609873
METAP1,noDisorder_0homko,4,0.000029466,0.0000090473,0.953402239448751
METAP1D,noDisorder_0homko,2,0.00073335,0.00055462,0.945634920634921
METAP2,noDisorder_0homko,12,0.000076624,0.000036159,0.960960334029227
METRN,noDisorder_0homko,16,0.000024671,0.000016201,0.422222222222222
METRNL,noDisorder_0homko,17,0.000020404,0.0000043305,0.624038461538462
METTL1,noDisorder_0homko,12,0.000028411,0.0000044974,0.84115523465704
METTL2A,noDisorder_0homko,17,0.0012278,0.00057662,0.685839929639402
METTL2B,training_validation_dispensable,7,0.00073801,0.00039921,0.697889182058047
METTL3,noDisorder_0homko,14,0.0007424,0.00041576,0.956683878370625
METTL4,noDisorder_0homko,18,0.00026742,0.000045235,0.664200140944327
METTL5,training_validation_brain_disease,2,0.00010501,0.000027269,0.966825396825397
METTL6,noDisorder_0homko,3,0.00012962,0.000016821,0.83625730994152
METTL7A,noDisorder_0homko,12,0.00022545,0.000090068,0.545850340136054
METTL7B,noDisorder_0homko,12,0.00013607,0.000055719,0.553197278911565
METTL8,noDisorder_0homko,2,0.00088807,0.00061255,0.70718954248366
METTL9,noDisorder_0homko,16,0.0000079529,0.0000039765,0.948275862068966
METTL11B,noDisorder_0homko,1,0,0,0.86924882629108
METTL14,noDisorder_0homko,4,0.00016184,0.000071417,0.940189642596645
METTL15,noDisorder_0homko,11,0.000097122,0.000016497,0.720343137254902
METTL16,noDisorder_0homko,17,0.000053325,0.0000083362,0.816044997039668
METTL17,noDisorder_0homko,14,0.00057695,0.00024657,0.705397520058352
METTL18,noDisorder_0homko,1,0.00021163,0.000083602,0.547542448614835
METTL21A,noDisorder_0homko,2,0.00094913,0.00036224,0.819178082191781
METTL21C,noDisorder_0homko,13,0.0004777,0.00013125,0.649937106918239
METTL22,noDisorder_0homko,16,0.00065279,0.00029931,0.629794238683128
METTL23,training_validation_brain_disease,17,0.00035134,0.000092981,0.739267015706806
METTL24,training_validation_dispensable,6,0.00081892,0.00072251,0.699182561307902
METTL25,noDisorder_0homko,12,0.00037761,0.00005333,0.746854304635762
METTL26,noDisorder_0homko,16,0.000022748,0.0000093933,0.509593495934959
METTL27,noDisorder_0homko,7,0.0047956,0.0030823,0.563821138211382
MEX3A,noDisorder_0homko,1,0,0,0.856685860524632
MEX3B,noDisorder_0homko,15,0.000029593,0.0000080271,0.811637426900585
MEX3C,noDisorder_0homko,18,0.000027903,0.0000079822,0.771111111111111
MEX3D,noDisorder_0homko,19,0.0000040531,0.0000040531,0.521319018404908
MFAP1,noDisorder_0homko,15,0.000035921,0.0000079634,0.955075757575758
MFAP2,noDisorder_0homko,1,0.00010351,0.00002784,0.866847826086956
MFAP3,noDisorder_0homko,5,0.000091666,0.000019937,0.780440771349862
MFAP3L,noDisorder_0homko,4,0.000027868,0.0000079572,0.810650406504065
MFAP4,noDisorder_0homko,17,0.00015205,0.0001162,0.607552083333333
MFAP5,confirmed_noBrain_0homko,12,0.00012491,0.000023881,0.733141762452107
MFF,training_validation_brain_disease,2,0.00033524,0.00025402,0.921575342465753
MFGE8,training_validation_dispensable,15,0.0008327,0.00064952,0.719587628865979
MFHAS1,confirmed_noBrain_0homko,8,0.00013593,0.000011955,0.80332383665717
MFN1,noDisorder_0homko,3,0.00023195,0.000015927,0.902695417789757
MFN2,training_validation_brain_disease,1,0.00007986,0.0000042766,0.887467018469657
MFNG,training_validation_dispensable,22,0.0004193,0.0001313,0.710351966873706
MFRP,confirmed_noBrain_0homko,11,0.00071853,0.00012894,0.613735632183908
MFSD1,noDisorder_0homko,3,0.00061363,0.00018694,0.852288984263233
MFSD2A,training_validation_brain_disease,1,0.00013159,0.000071585,0.787696170747018
MFSD2B,noDisorder_0homko,2,0.00033961,0.00010838,0.58019801980198
MFSD3,training_validation_dispensable,8,0.000341,0.00007575,0.379338175948345
MFSD4A,noDisorder_0homko,1,0.000051922,0.000016015,0.798446601941748
MFSD4B,training_validation_dispensable,6,0.018229,0.017253,0.571676300578035
MFSD5,noDisorder_0homko,12,0.000099478,0.000019915,0.873466371027347
MFSD6,noDisorder_0homko,2,0.0001408,0.000023858,0.710185185185185
MFSD6L,noDisorder_0homko,17,0,0,0.505224304372516
MFSD8,training_validation_brain_disease,4,0.00021527,0.000019891,0.849582530507386
MFSD9,training_validation_dispensable,2,0.0016424,0.0014039,0.618666666666667
MFSD10,noDisorder_0homko,4,0.0010469,0.00080131,0.735672514619883
MFSD11,noDisorder_0homko,17,0.00035787,0.00011138,0.862592592592593
MFSD12,noDisorder_0homko,19,0.00088929,0.00040529,0.726749826749827
MFSD13A,noDisorder_0homko,10,0.00013588,0.000027846,0.863063063063063
MFSD14A,noDisorder_0homko,1,0.000043827,0.0000079623,0.936727766463001
MFSD14B,noDisorder_0homko,9,0.0001135,0.0000084224,0.831755424063116
MFSD14C,noDisorder_0homko,9,0.000054423,0.000013079,
MGA,noDisorder_0homko,15,0.000061541,0.000013255,0.83673624701022
MGAM,training_validation_dispensable,7,0.0030201,0.0010417,0.609029290728637
MGAM2,noDisorder_0homko,7,0.000027837,0.000019073,0.410135135135135
MGARP,noDisorder_0homko,4,0.000053376,0.000012031,0.331396957123098
MGAT1,noDisorder_0homko,5,0.000016262,0.0000042384,0.726457399103139
MGAT2,training_validation_brain_disease,14,0,0,0.862053571428571
MGAT3,noDisorder_0homko,22,0.000040067,0.00001194,0.838077403245943
MGAT4A,noDisorder_0homko,2,0.00010609,0.0000081325,0.949129353233831
MGAT4B,noDisorder_0homko,5,0.00017112,0.000049857,0.910078931390407
MGAT4C,noDisorder_0homko,12,0.00010236,0.000032792,0.946972860125261
MGAT4D,noDisorder_0homko,4,0,0,0.5792
MGAT5,noDisorder_0homko,2,0.00003584,0.0000039882,0.940880503144654
MGAT5B,noDisorder_0homko,17,0.000086089,0.000012597,0.852669188734762
MGLL,noDisorder_0homko,3,0.000020072,0.0000040226,0.821820175438596
MGME1,confirmed_Brain_1homko,20,0.00012333,0.000019883,0.631690821256039
MGMT,noDisorder_0homko,10,0.00008793,0.000020141,0.51650641025641
MGP,training_validation_brain_disease,12,0.000015927,0.0000039845,0.706730769230769
MGRN1,noDisorder_0homko,16,0.0000849,0.000020082,0.769612940496823
MGST1,training_validation_dispensable,12,0.001092,0.00062867,0.734188034188034
